distinct words: 42350
distint POS tags: 9
total words: 372211
words count 1: 18989


frequency:
determiners: 4513
nouns: 191731
adjectives: 49367
verbs: 86786
prepositions: 4325
conjunctions: 2255
adverbs: 22256
others: 9250
pronouns: 1728


POS Tags:
adjectives
nouns
pronouns
determiners
verbs
conjunctions
adverbs
others
prepositions
Word: the, PoS: determiners, Count: 1
Word: escorted, PoS: verbs, Count: 4
Word: bel, PoS: nouns, Count: 1
Word: inscription, PoS: nouns, Count: 4
Word: corroborated, PoS: verbs, Count: 2
Word: priest's, PoS: nouns, Count: 1
Word: assyrian, PoS: adjectives, Count: 1
Word: cassite, PoS: adjectives, Count: 1
Word: imagined, PoS: verbs, Count: 16
Word: ostensibly, PoS: adverbs, Count: 1
Word: hilprecht's, PoS: nouns, Count: 1
Word: vividly, PoS: adverbs, Count: 5
Word: uninterrupted, PoS: adjectives, Count: 3
Word: fadeout, PoS: nouns, Count: 1
Word: substitution, PoS: nouns, Count: 2
Word: joblot, PoS: nouns, Count: 1
Word: professor's, PoS: nouns, Count: 1
Word: gradient, PoS: adjectives, Count: 1
Word: nippur, PoS: nouns, Count: 1
Word: forgetfulness, PoS: nouns, Count: 3
Word: sleeper's, PoS: nouns, Count: 1
Word: obliteration, PoS: nouns, Count: 2
Word: withstands, PoS: verbs, Count: 1
Word: verbal, PoS: adjectives, Count: 15
Word: peculiarly, PoS: adverbs, Count: 8
Word: level-headed, PoS: adjectives, Count: 1
Word: depew, PoS: nouns, Count: 4
Word: one-time, PoS: adjectives, Count: 1
Word: runner-up, PoS: nouns, Count: 1
Word: saratoga, PoS: nouns, Count: 3
Word: nominate, PoS: verbs, Count: 3
Word: clinched, PoS: verbs, Count: 1
Word: psychologist, PoS: nouns, Count: 8
Word: orator, PoS: nouns, Count: 4
Word: placid, PoS: adjectives, Count: 3
Word: nutrition, PoS: nouns, Count: 8
Word: assimilate, PoS: verbs, Count: 2
Word: releases, PoS: verbs, Count: 2
Word: handicaps, PoS: nouns, Count: 1
Word: loveliest, PoS: adjectives, Count: 2
Word: adapted, PoS: verbs, Count: 8
Word: mid-september, PoS: nouns, Count: 2
Word: caring, PoS: verbs, Count: 3
Word: lends, PoS: verbs, Count: 3
Word: farming, PoS: verbs, Count: 4
Word: hostile, PoS: adjectives, Count: 12
Word: productive, PoS: adjectives, Count: 17
Word: sandy, PoS: adjectives, Count: 3
Word: quick-drying, PoS: adjectives, Count: 1
Word: erosion, PoS: nouns, Count: 6
Word: ghostly, PoS: adjectives, Count: 2
Word: plowing, PoS: nouns, Count: 1
Word: fertilizers, PoS: nouns, Count: 3
Word: insecticides, PoS: nouns, Count: 2
Word: contouring, PoS: verbs, Count: 1
Word: reminiscing, PoS: verbs, Count: 1
Word: gardening, PoS: nouns, Count: 2
Word: bromfield's, PoS: nouns, Count: 1
Word: conservationist, PoS: nouns, Count: 1
Word: spray, PoS: verbs, Count: 2
Word: plowman's, PoS: nouns, Count: 1
Word: faulkner, PoS: nouns, Count: 10
Word: herd, PoS: nouns, Count: 9
Word: wastes, PoS: nouns, Count: 6
Word: pails, PoS: nouns, Count: 3
Word: shredder, PoS: nouns, Count: 1
Word: spreader, PoS: nouns, Count: 1
Word: mulching, PoS: verbs, Count: 1
Word: water-holding, PoS: adjectives, Count: 1
Word: irrigate, PoS: verbs, Count: 1
Word: stooped, PoS: verbs, Count: 2
Word: scoop, PoS: verbs, Count: 1
Word: sniffing, PoS: verbs, Count: 2
Word: crumbly, PoS: adjectives, Count: 1
Word: soils, PoS: nouns, Count: 1
Word: delicious, PoS: adjectives, Count: 1
Word: long-keeping, PoS: adjectives, Count: 1
Word: enrichment, PoS: nouns, Count: 2
Word: fungicides, PoS: nouns, Count: 1
Word: turnips, PoS: nouns, Count: 1
Word: rutabagas, PoS: nouns, Count: 1
Word: beets, PoS: nouns, Count: 1
Word: cabbage, PoS: nouns, Count: 4
Word: squash, PoS: nouns, Count: 2
Word: store, PoS: verbs, Count: 5
Word: peas, PoS: nouns, Count: 6
Word: rotenone, PoS: nouns, Count: 1
Word: bio-dynamic, PoS: adjectives, Count: 1
Word: wholewheat, PoS: nouns, Count: 1
Word: whole-wheat, PoS: nouns, Count: 6
Word: homemade, PoS: adjectives, Count: 3
Word: menus, PoS: nouns, Count: 1
Word: colman, PoS: nouns, Count: 3
Word: grains, PoS: nouns, Count: 17
Word: freshly, PoS: adverbs, Count: 2
Word: ground, PoS: verbs, Count: 12
Word: clark's, PoS: nouns, Count: 1
Word: prompt, PoS: adjectives, Count: 4
Word: deteriorate, PoS: verbs, Count: 1
Word: pours, PoS: verbs, Count: 1
Word: oats, PoS: nouns, Count: 5
Word: soy, PoS: nouns, Count: 1
Word: listens, PoS: verbs, Count: 2
Word: grinding, PoS: nouns, Count: 1
Word: fragrant, PoS: adjectives, Count: 2
Word: lillian's, PoS: nouns, Count: 1
Word: tastes, PoS: verbs, Count: 2
Word: eyeing, PoS: verbs, Count: 4
Word: freshly-ground, PoS: adjectives, Count: 1
Word: cereal, PoS: nouns, Count: 16
Word: cereals, PoS: nouns, Count: 4
Word: fresh-ground, PoS: adjectives, Count: 1
Word: cornmeal, PoS: nouns, Count: 2
Word: buckshot, PoS: nouns, Count: 1
Word: voraciously, PoS: adverbs, Count: 1
Word: body-building, PoS: adjectives, Count: 1
Word: salads, PoS: nouns, Count: 3
Word: liberally, PoS: adverbs, Count: 4
Word: freezer, PoS: nouns, Count: 1
Word: home-made, PoS: adjectives, Count: 1
Word: sauerkraut, PoS: nouns, Count: 1
Word: sprouted, PoS: verbs, Count: 3
Word: suey, PoS: nouns, Count: 1
Word: remark, PoS: verbs, Count: 2
Word: cheese, PoS: nouns, Count: 5
Word: hens, PoS: nouns, Count: 4
Word: roosters, PoS: nouns, Count: 2
Word: fertility, PoS: nouns, Count: 9
Word: organ, PoS: nouns, Count: 8
Word: meats, PoS: nouns, Count: 1
Word: puddings, PoS: nouns, Count: 1
Word: desserts, PoS: nouns, Count: 1
Word: sulphured, PoS: verbs, Count: 1
Word: grapefruit, PoS: nouns, Count: 1
Word: unsprayed, PoS: adjectives, Count: 1
Word: wheat-germ, PoS: nouns, Count: 2
Word: brewer's, PoS: nouns, Count: 1
Word: kelp, PoS: nouns, Count: 2
Word: spaghetti, PoS: nouns, Count: 1
Word: loaves, PoS: nouns, Count: 2
Word: shakers, PoS: nouns, Count: 2
Word: insecticide, PoS: nouns, Count: 1
Word: residues, PoS: nouns, Count: 1
Word: conserves, PoS: verbs, Count: 1
Word: chewing, PoS: nouns, Count: 3
Word: gums, PoS: nouns, Count: 3
Word: spilling, PoS: verbs, Count: 3
Word: underfoot, PoS: adverbs, Count: 3
Word: maple, PoS: nouns, Count: 5
Word: hikes, PoS: nouns, Count: 3
Word: munch, PoS: verbs, Count: 1
Word: bowl, PoS: nouns, Count: 7
Word: refined, PoS: verbs, Count: 4
Word: packages, PoS: nouns, Count: 4
Word: treats, PoS: nouns, Count: 2
Word: nourishing, PoS: verbs, Count: 1
Word: bones, PoS: nouns, Count: 11
Word: skiing, PoS: verbs, Count: 2
Word: skating, PoS: verbs, Count: 1
Word: hiking, PoS: nouns, Count: 1
Word: healthier, PoS: adjectives, Count: 2
Word: shampoo, PoS: nouns, Count: 2
Word: sheen, PoS: nouns, Count: 2
Word: ruddy, PoS: adjectives, Count: 2
Word: complexion, PoS: nouns, Count: 5
Word: buffeted, PoS: verbs, Count: 2
Word: swirling, PoS: verbs, Count: 2
Word: biplane, PoS: nouns, Count: 2
Word: struggled, PoS: verbs, Count: 7
Word: northward, PoS: adverbs, Count: 5
Word: northfield, PoS: nouns, Count: 3
Word: wires, PoS: nouns, Count: 9
Word: whined, PoS: verbs, Count: 1
Word: rocked, PoS: verbs, Count: 7
Word: bundled, PoS: verbs, Count: 2
Word: peered, PoS: verbs, Count: 16
Word: grinned, PoS: verbs, Count: 20
Word: plume, PoS: nouns, Count: 1
Word: idled, PoS: verbs, Count: 1
Word: gravel, PoS: nouns, Count: 9
Word: labored, PoS: verbs, Count: 3
Word: ruptured, PoS: verbs, Count: 1
Word: roadbed, PoS: nouns, Count: 1
Word: girders, PoS: nouns, Count: 1
Word: vermont's, PoS: nouns, Count: 1
Word: prostrate, PoS: adjectives, Count: 2
Word: cloudburst, PoS: nouns, Count: 2
Word: postmasters, PoS: nouns, Count: 1
Word: shoveled, PoS: verbs, Count: 1
Word: muck, PoS: nouns, Count: 1
Word: rights-of-way, PoS: nouns, Count: 1
Word: flood's, PoS: nouns, Count: 1
Word: burlington, PoS: nouns, Count: 6
Word: ferried, PoS: verbs, Count: 1
Word: undisrupted, PoS: adjectives, Count: 1
Word: concord, PoS: nouns, Count: 9
Word: easing, PoS: verbs, Count: 3
Word: burlington's, PoS: nouns, Count: 1
Word: bottleneck, PoS: nouns, Count: 1
Word: montpelier, PoS: nouns, Count: 7
Word: aviator, PoS: nouns, Count: 2
Word: burns, PoS: nouns, Count: 16
Word: hastily-summoned, PoS: adjectives, Count: 1
Word: wide-winged, PoS: adjectives, Count: 1
Word: jenny, PoS: nouns, Count: 8
Word: dehaviland, PoS: nouns, Count: 1
Word: two-seaters, PoS: nouns, Count: 1
Word: frozen, PoS: verbs, Count: 13
Word: sod, PoS: nouns, Count: 3
Word: flood-ravaged, PoS: adjectives, Count: 1
Word: hillside, PoS: nouns, Count: 8
Word: takeoffs, PoS: nouns, Count: 2
Word: landings, PoS: nouns, Count: 2
Word: barre, PoS: nouns, Count: 5
Word: crumpled, PoS: verbs, Count: 4
Word: granite, PoS: nouns, Count: 3
Word: quarrymen, PoS: nouns, Count: 1
Word: millstone, PoS: nouns, Count: 1
Word: aviation, PoS: nouns, Count: 3
Word: flyers, PoS: nouns, Count: 2
Word: hops, PoS: nouns, Count: 1
Word: hob, PoS: nouns, Count: 1
Word: recently-passed, PoS: adjectives, Count: 1
Word: empowering, PoS: verbs, Count: 1
Word: clogging, PoS: verbs, Count: 2
Word: terminals, PoS: nouns, Count: 4
Word: fogg, PoS: nouns, Count: 23
Word: englander, PoS: nouns, Count: 5
Word: barnstormer, PoS: nouns, Count: 1
Word: wiry, PoS: adjectives, Count: 4
Word: racked, PoS: verbs, Count: 1
Word: piloting, PoS: verbs, Count: 1
Word: curtiss, PoS: nouns, Count: 2
Word: mf, PoS: nouns, Count: 1
Word: winnipesaukee, PoS: nouns, Count: 1
Word: inaugurated, PoS: verbs, Count: 3
Word: lindbergh's, PoS: nouns, Count: 1
Word: aviators, PoS: nouns, Count: 1
Word: legendary, PoS: adjectives, Count: 6
Word: backers, PoS: nouns, Count: 4
Word: brand-new, PoS: adjectives, Count: 1
Word: waco, PoS: nouns, Count: 5
Word: hp, PoS: adjectives, Count: 1
Word: wright, PoS: nouns, Count: 40
Word: radial, PoS: adjectives, Count: 4
Word: silver-painted, PoS: adjectives, Count: 1
Word: on-to-spokane, PoS: adjectives, Count: 1
Word: leak, PoS: nouns, Count: 2
Word: wry-faced, PoS: adjectives, Count: 1
Word: airline, PoS: nouns, Count: 2
Word: counting, PoS: verbs, Count: 6
Word: deviation, PoS: nouns, Count: 11
Word: unsafe, PoS: adjectives, Count: 1
Word: roundabout, PoS: adjectives, Count: 2
Word: haul, PoS: nouns, Count: 2
Word: begged, PoS: verbs, Count: 12
Word: safer, PoS: adjectives, Count: 5
Word: flat-topped, PoS: adjectives, Count: 1
Word: countered, PoS: verbs, Count: 1
Word: uphill, PoS: adjectives, Count: 1
Word: downwind, PoS: adjectives, Count: 1
Word: wreckage, PoS: nouns, Count: 2
Word: snow-covered, PoS: adjectives, Count: 1
Word: aide, PoS: nouns, Count: 6
Word: reuben, PoS: nouns, Count: 3
Word: sleight, PoS: nouns, Count: 1
Word: wolfe, PoS: nouns, Count: 6
Word: blur, PoS: nouns, Count: 2
Word: postmaster, PoS: nouns, Count: 3
Word: mckenna, PoS: nouns, Count: 1
Word: scouted, PoS: verbs, Count: 1
Word: last, PoS: adverbs, Count: 21
Word: passable, PoS: adjectives, Count: 1
Word: wary, PoS: adjectives, Count: 5
Word: somers, PoS: nouns, Count: 1
Word: indicator, PoS: nouns, Count: 6
Word: rag, PoS: nouns, Count: 6
Word: landing, PoS: nouns, Count: 10
Word: barre-montpelier, PoS: adjectives, Count: 1
Word: pouches, PoS: nouns, Count: 2
Word: telegram, PoS: nouns, Count: 7
Word: airplanes, PoS: nouns, Count: 7
Word: fogg's, PoS: nouns, Count: 3
Word: one-man, PoS: adjectives, Count: 5
Word: one-plane, PoS: nouns, Count: 1
Word: sub-freezing, PoS: adjectives, Count: 1
Word: vagaries, PoS: nouns, Count: 1
Word: crawled, PoS: verbs, Count: 10
Word: bundle, PoS: verbs, Count: 1
Word: togs, PoS: nouns, Count: 1
Word: furnace, PoS: nouns, Count: 6
Word: adopting, PoS: verbs, Count: 7
Word: old-style, PoS: nouns, Count: 2
Word: felt, PoS: nouns, Count: 1
Word: sheepskin, PoS: nouns, Count: 2
Word: sheep-lined, PoS: adjectives, Count: 1
Word: helmet, PoS: nouns, Count: 1
Word: goggles, PoS: nouns, Count: 1
Word: mittens, PoS: nouns, Count: 1
Word: airman's, PoS: nouns, Count: 1
Word: numb, PoS: adjectives, Count: 3
Word: frosty, PoS: adjectives, Count: 1
Word: wind-velocity, PoS: nouns, Count: 1
Word: visibility, PoS: nouns, Count: 4
Word: ceilings, PoS: nouns, Count: 1
Word: hartwell, PoS: nouns, Count: 1
Word: caleb, PoS: nouns, Count: 1
Word: marston, PoS: nouns, Count: 1
Word: drafty, PoS: adjectives, Count: 1
Word: hangar, PoS: nouns, Count: 1
Word: wishing, PoS: verbs, Count: 4
Word: disregarding, PoS: verbs, Count: 3
Word: sleet, PoS: nouns, Count: 1
Word: clocks, PoS: nouns, Count: 7
Word: rackety, PoS: adjectives, Count: 2
Word: bark, PoS: nouns, Count: 11
Word: whirlwind's, PoS: nouns, Count: 1
Word: reckoning, PoS: nouns, Count: 3
Word: threading, PoS: verbs, Count: 2
Word: overcast, PoS: nouns, Count: 8
Word: mist, PoS: nouns, Count: 10
Word: socked, PoS: verbs, Count: 1
Word: chandelle, PoS: verbs, Count: 1
Word: ottauquechee, PoS: nouns, Count: 1
Word: danville, PoS: nouns, Count: 1
Word: ticked, PoS: verbs, Count: 1
Word: idling, PoS: verbs, Count: 2
Word: messenger, PoS: nouns, Count: 7
Word: return, PoS: adjectives, Count: 2
Word: upstairs, PoS: adverbs, Count: 13
Word: deduce, PoS: verbs, Count: 1
Word: calculated, PoS: verbs, Count: 28
Word: nose, PoS: verbs, Count: 1
Word: thawed, PoS: verbs, Count: 3
Word: refuel, PoS: verbs, Count: 1
Word: shuttled, PoS: verbs, Count: 1
Word: barnyards, PoS: nouns, Count: 1
Word: repairmen, PoS: nouns, Count: 2
Word: near-misses, PoS: nouns, Count: 1
Word: flip, PoS: verbs, Count: 3
Word: miscalculated, PoS: verbs, Count: 1
Word: barracks, PoS: nouns, Count: 3
Word: revved, PoS: verbs, Count: 1
Word: cup, PoS: verbs, Count: 1
Word: slipstream, PoS: nouns, Count: 1
Word: powdery, PoS: adjectives, Count: 3
Word: sixty-five, PoS: others, Count: 8
Word: creep, PoS: verbs, Count: 3
Word: old-timers, PoS: nouns, Count: 1
Word: looms, PoS: verbs, Count: 1
Word: pops, PoS: verbs, Count: 1
Word: hazy, PoS: adjectives, Count: 5
Word: collar, PoS: adjectives, Count: 1
Word: penman, PoS: nouns, Count: 1
Word: penny, PoS: nouns, Count: 6
Word: darned, PoS: verbs, Count: 3
Word: fogy, PoS: nouns, Count: 1
Word: out-moded, PoS: adjectives, Count: 1
Word: i.b.m., PoS: nouns, Count: 1
Word: merrily, PoS: adverbs, Count: 2
Word: invalids, PoS: nouns, Count: 1
Word: serenity, PoS: nouns, Count: 2
Word: moan, PoS: verbs, Count: 1
Word: bewail, PoS: verbs, Count: 1
Word: unhappiness, PoS: nouns, Count: 4
Word: unabridged, PoS: adjectives, Count: 1
Word: pool, PoS: verbs, Count: 1
Word: whirl, PoS: nouns, Count: 1
Word: puttering, PoS: verbs, Count: 2
Word: amaze, PoS: verbs, Count: 3
Word: knack, PoS: nouns, Count: 2
Word: sew, PoS: verbs, Count: 4
Word: doll, PoS: nouns, Count: 5
Word: hem, PoS: nouns, Count: 4
Word: buttons, PoS: nouns, Count: 9
Word: buttonholes, PoS: nouns, Count: 1
Word: crochet, PoS: verbs, Count: 1
Word: tat, PoS: verbs, Count: 1
Word: sewing, PoS: verbs, Count: 7
Word: pastime, PoS: nouns, Count: 3
Word: hooking, PoS: verbs, Count: 1
Word: braiding, PoS: verbs, Count: 1
Word: rugs, PoS: nouns, Count: 4
Word: how's, PoS: adverbs, Count: 5
Word: mosaic, PoS: adjectives, Count: 1
Word: ceramics, PoS: nouns, Count: 3
Word: cracking, PoS: adverbs, Count: 1
Word: yearn, PoS: verbs, Count: 1
Word: cakes, PoS: nouns, Count: 1
Word: candies, PoS: nouns, Count: 1
Word: calorie, PoS: nouns, Count: 1
Word: hands-off-all-sweets, PoS: nouns, Count: 1
Word: contrary, PoS: nouns, Count: 9
Word: carve, PoS: verbs, Count: 2
Word: cabinets, PoS: nouns, Count: 2
Word: dandy, PoS: adjectives, Count: 2
Word: gadgets, PoS: nouns, Count: 3
Word: thrill, PoS: nouns, Count: 3
Word: housework, PoS: nouns, Count: 2
Word: scrub, PoS: verbs, Count: 5
Word: wax, PoS: verbs, Count: 1
Word: nonfiction, PoS: nouns, Count: 2
Word: slips, PoS: nouns, Count: 7
Word: dejection, PoS: nouns, Count: 1
Word: plugging, PoS: verbs, Count: 1
Word: hobbies, PoS: nouns, Count: 3
Word: coins, PoS: nouns, Count: 7
Word: timetables, PoS: nouns, Count: 1
Word: dolls, PoS: nouns, Count: 3
Word: desires, PoS: verbs, Count: 4
Word: hobby, PoS: nouns, Count: 3
Word: scrap, PoS: nouns, Count: 4
Word: clippings, PoS: nouns, Count: 2
Word: puzzles, PoS: nouns, Count: 3
Word: n'th, PoS: nouns, Count: 1
Word: creativity, PoS: nouns, Count: 5
Word: noah, PoS: nouns, Count: 1
Word: coop, PoS: nouns, Count: 3
Word: founding, PoS: verbs, Count: 10
Word: evidence, PoS: verbs, Count: 1
Word: procreative, PoS: adjectives, Count: 2
Word: non-instinctive, PoS: adjectives, Count: 1
Word: burrow, PoS: nouns, Count: 1
Word: hive, PoS: nouns, Count: 2
Word: unending, PoS: adjectives, Count: 2
Word: sameness, PoS: nouns, Count: 4
Word: specie, PoS: nouns, Count: 1
Word: forbears, PoS: nouns, Count: 2
Word: projecting, PoS: verbs, Count: 5
Word: jules, PoS: nouns, Count: 1
Word: verne, PoS: nouns, Count: 1
Word: tennyson, PoS: nouns, Count: 2
Word: poem, PoS: nouns, Count: 36
Word: blitzes, PoS: nouns, Count: 1
Word: resultant, PoS: nouns, Count: 1
Word: acrobats, PoS: nouns, Count: 1
Word: remake, PoS: verbs, Count: 2
Word: artisan, PoS: nouns, Count: 2
Word: over-occupied, PoS: adjectives, Count: 1
Word: forestall, PoS: verbs, Count: 4
Word: maturing, PoS: verbs, Count: 1
Word: huxley, PoS: nouns, Count: 5
Word: procreativity, PoS: nouns, Count: 1
Word: unselfish, PoS: adjectives, Count: 1
Word: cares, PoS: nouns, Count: 1
Word: reversed, PoS: verbs, Count: 6
Word: counselors, PoS: nouns, Count: 3
Word: aye, PoS: adverbs, Count: 1
Word: nay, PoS: adverbs, Count: 1
Word: tailored, PoS: verbs, Count: 5
Word: asserting, PoS: verbs, Count: 4
Word: meekest, PoS: adjectives, Count: 1
Word: submissive, PoS: adjectives, Count: 2
Word: tiger, PoS: nouns, Count: 2
Word: grandmother's, PoS: nouns, Count: 2
Word: emancipated, PoS: verbs, Count: 2
Word: steichen, PoS: nouns, Count: 10
Word: calderone, PoS: nouns, Count: 6
Word: parenthood, PoS: nouns, Count: 1
Word: self-assertive, PoS: adjectives, Count: 2
Word: unhealthy, PoS: adjectives, Count: 1
Word: wreck, PoS: verbs, Count: 2
Word: sexually, PoS: adverbs, Count: 5
Word: heedless, PoS: adjectives, Count: 2
Word: cheated, PoS: verbs, Count: 2
Word: bestial, PoS: adjectives, Count: 1
Word: wifely, PoS: adjectives, Count: 1
Word: demeans, PoS: verbs, Count: 1
Word: saps, PoS: verbs, Count: 1
Word: robs, PoS: verbs, Count: 1
Word: masculinity, PoS: nouns, Count: 1
Word: ridicule, PoS: nouns, Count: 1
Word: outside, PoS: adjectives, Count: 24
Word: maleness, PoS: nouns, Count: 3
Word: worker's, PoS: nouns, Count: 1
Word: favors, PoS: nouns, Count: 5
Word: embezzle, PoS: verbs, Count: 1
Word: custody, PoS: nouns, Count: 2
Word: counselor, PoS: nouns, Count: 3
Word: washing, PoS: verbs, Count: 19
Word: ironing, PoS: verbs, Count: 5
Word: pta, PoS: nouns, Count: 1
Word: thursday-night, PoS: adjectives, Count: 1
Word: dollars-and-cents, PoS: nouns, Count: 1
Word: overtures, PoS: nouns, Count: 2
Word: smart, PoS: adjectives, Count: 9
Word: sacrificed, PoS: verbs, Count: 2
Word: urge, PoS: nouns, Count: 6
Word: well-educated, PoS: adjectives, Count: 2
Word: becoming, PoS: nouns, Count: 3
Word: demandingly, PoS: adverbs, Count: 1
Word: hemmed, PoS: verbs, Count: 3
Word: submitting, PoS: verbs, Count: 3
Word: career-bound, PoS: adjectives, Count: 1
Word: topsy-turvy, PoS: adjectives, Count: 1
Word: monopolize, PoS: verbs, Count: 2
Word: schillinger, PoS: nouns, Count: 4
Word: hover, PoS: verbs, Count: 2
Word: anxiously, PoS: adverbs, Count: 3
Word: eagerly, PoS: adverbs, Count: 7
Word: contends, PoS: verbs, Count: 4
Word: domineering, PoS: verbs, Count: 2
Word: henpecked, PoS: verbs, Count: 1
Word: shrewish, PoS: adjectives, Count: 1
Word: comic, PoS: adjectives, Count: 5
Word: milquetoasts, PoS: nouns, Count: 1
Word: threshhold, PoS: nouns, Count: 1
Word: homosexual, PoS: adjectives, Count: 2
Word: theodor, PoS: nouns, Count: 1
Word: reik, PoS: nouns, Count: 1
Word: aggressor, PoS: nouns, Count: 2
Word: primly, PoS: adverbs, Count: 1
Word: bacon, PoS: nouns, Count: 6
Word: roost, PoS: nouns, Count: 1
Word: bull-roaring, PoS: adjectives, Count: 1
Word: grandma, PoS: nouns, Count: 12
Word: hilliard, PoS: nouns, Count: 1
Word: gynecologist, PoS: nouns, Count: 1
Word: shamefacedly, PoS: adverbs, Count: 1
Word: marketplace, PoS: nouns, Count: 3
Word: flapper, PoS: nouns, Count: 1
Word: bathtub, PoS: nouns, Count: 3
Word: female, PoS: adjectives, Count: 8
Word: postwar, PoS: adjectives, Count: 7
Word: sway, PoS: nouns, Count: 4
Word: child-rearing, PoS: nouns, Count: 1
Word: money-handling, PoS: nouns, Count: 1
Word: checkbook, PoS: nouns, Count: 4
Word: fix, PoS: verbs, Count: 9
Word: tradesmen, PoS: nouns, Count: 1
Word: manuals, PoS: nouns, Count: 2
Word: stress, PoS: verbs, Count: 6
Word: climax, PoS: nouns, Count: 8
Word: arousal, PoS: nouns, Count: 2
Word: knuckle, PoS: verbs, Count: 1
Word: disgusted, PoS: verbs, Count: 3
Word: flurried, PoS: verbs, Count: 1
Word: extramarital, PoS: adjectives, Count: 1
Word: passivity, PoS: nouns, Count: 1
Word: bed-hopped, PoS: verbs, Count: 1
Word: butting, PoS: verbs, Count: 1
Word: on-the-job, PoS: adjectives, Count: 1
Word: burst, PoS: nouns, Count: 7
Word: assertive, PoS: adjectives, Count: 2
Word: courted, PoS: verbs, Count: 1
Word: coaxed, PoS: verbs, Count: 3
Word: couple's, PoS: nouns, Count: 1
Word: yardstick, PoS: nouns, Count: 1
Word: cure, PoS: nouns, Count: 11
Word: comments, PoS: verbs, Count: 1
Word: demanding, PoS: adjectives, Count: 2
Word: understanding, PoS: adjectives, Count: 1
Word: trick, PoS: nouns, Count: 6
Word: diana, PoS: nouns, Count: 7
Word: harrington, PoS: nouns, Count: 7
Word: d.a., PoS: nouns, Count: 3
Word: prostitute, PoS: nouns, Count: 5
Word: say, PoS: nouns, Count: 3
Word: diane, PoS: nouns, Count: 14
Word: d.o.a., PoS: adjectives, Count: 1
Word: trollop, PoS: nouns, Count: 1
Word: hid, PoS: verbs, Count: 3
Word: ash-blonde, PoS: adjectives, Count: 1
Word: jelke, PoS: nouns, Count: 7
Word: oleomargarine, PoS: nouns, Count: 1
Word: minot, PoS: nouns, Count: 1
Word: play-girl, PoS: nouns, Count: 1
Word: masterminding, PoS: verbs, Count: 1
Word: high-priced, PoS: adjectives, Count: 3
Word: searched, PoS: verbs, Count: 7
Word: swank, PoS: adjectives, Count: 1
Word: clad, PoS: verbs, Count: 6
Word: listened, PoS: verbs, Count: 20
Word: liebler, PoS: nouns, Count: 1
Word: arraigning, PoS: verbs, Count: 1
Word: tycoon, PoS: nouns, Count: 1
Word: deauville, PoS: nouns, Count: 2
Word: egyptian, PoS: adjectives, Count: 4
Word: pulley, PoS: nouns, Count: 11
Word: bey, PoS: nouns, Count: 6
Word: procurer, PoS: nouns, Count: 2
Word: farouk, PoS: nouns, Count: 5
Word: sobbingly, PoS: adverbs, Count: 1
Word: underestimated, PoS: verbs, Count: 2
Word: teenager, PoS: nouns, Count: 2
Word: chaperone, PoS: nouns, Count: 1
Word: brew, PoS: nouns, Count: 4
Word: wide-eyed, PoS: adjectives, Count: 1
Word: ex-fighter, PoS: nouns, Count: 1
Word: warfield, PoS: nouns, Count: 1
Word: phony, PoS: adjectives, Count: 5
Word: audition, PoS: verbs, Count: 1
Word: gushed, PoS: verbs, Count: 4
Word: audition, PoS: nouns, Count: 1
Word: somebody's, PoS: others, Count: 5
Word: nude, PoS: adjectives, Count: 7
Word: escort, PoS: nouns, Count: 2
Word: good-night, PoS: others, Count: 1
Word: scream, PoS: verbs, Count: 4
Word: bow, PoS: verbs, Count: 2
Word: financier, PoS: nouns, Count: 2
Word: blonde's, PoS: nouns, Count: 2
Word: yearnings, PoS: nouns, Count: 2
Word: gamblers, PoS: nouns, Count: 3
Word: monsieur, PoS: nouns, Count: 9
Word: x, PoS: nouns, Count: 6
Word: croupier, PoS: nouns, Count: 1
Word: smarter, PoS: adjectives, Count: 2
Word: paris', PoS: nouns, Count: 1
Word: beautifully-built, PoS: adjectives, Count: 1
Word: blonde, PoS: adjectives, Count: 10
Word: high-tailed, PoS: verbs, Count: 1
Word: teamed, PoS: verbs, Count: 1
Word: fiddling, PoS: nouns, Count: 1
Word: nero, PoS: nouns, Count: 3
Word: envious, PoS: adjectives, Count: 1
Word: climax, PoS: verbs, Count: 1
Word: revels, PoS: nouns, Count: 1
Word: swanky, PoS: adjectives, Count: 1
Word: halls, PoS: nouns, Count: 3
Word: screaming, PoS: verbs, Count: 12
Word: discreet, PoS: adjectives, Count: 3
Word: suite's, PoS: nouns, Count: 1
Word: diane's, PoS: nouns, Count: 4
Word: bleeding, PoS: verbs, Count: 9
Word: screamed, PoS: verbs, Count: 14
Word: luxurious, PoS: adjectives, Count: 5
Word: beguiling, PoS: adjectives, Count: 2
Word: lass, PoS: nouns, Count: 1
Word: auditioning, PoS: verbs, Count: 1
Word: servitors, PoS: nouns, Count: 1
Word: semiramis, PoS: nouns, Count: 1
Word: impatient, PoS: adjectives, Count: 9
Word: pimp, PoS: nouns, Count: 2
Word: middle-eastern, PoS: adjectives, Count: 1
Word: egyptians, PoS: nouns, Count: 2
Word: buzzed, PoS: verbs, Count: 2
Word: tewfik, PoS: nouns, Count: 1
Word: badrawi, PoS: nouns, Count: 1
Word: mohammed, PoS: nouns, Count: 1
Word: gaafer, PoS: nouns, Count: 1
Word: overthrown, PoS: verbs, Count: 3
Word: cagey, PoS: adjectives, Count: 1
Word: unromantic, PoS: adjectives, Count: 1
