Word: The, PoS: determiners, Count: 1
Word: weird, PoS: adjectives, Count: 10
Word: deja, PoS: adverbs, Count: 7
Word: vue, PoS: verbs, Count: 7
Word: vue, PoS: nouns, Count: 3
Word: previsions, PoS: nouns, Count: 2
Word: coincidences, PoS: nouns, Count: 2
Word: side-step, PoS: verbs, Count: 1
Word: grope, PoS: verbs, Count: 1
Word: pre-vision, PoS: nouns, Count: 1
Word: unscientific, PoS: adjectives, Count: 2
Word: maeterlinck, PoS: nouns, Count: 1
Word: mystified, PoS: verbs, Count: 1
Word: Rudyard, PoS: nouns, Count: 1
Word: scorn, PoS: nouns, Count: 4
Word: psychical, PoS: adjectives, Count: 3
Word: unreleased, PoS: adjectives, Count: 1
Word: Myself, PoS: pronouns, Count: 0
Word: irregular, PoS: adjectives, Count: 9
Word: slab, PoS: nouns, Count: 8
Word: clasping, PoS: verbs, Count: 3
Word: whispered, PoS: verbs, Count: 23
Word: kipling, PoS: nouns, Count: 1
Word: overwhelmed, PoS: verbs, Count: 3
Word: Freud, PoS: nouns, Count: 1
Word: wakeful, PoS: adjectives, Count: 5
Word: freud's, PoS: nouns, Count: 2
Word: ponder, PoS: verbs, Count: 1
Word: mantic, PoS: adjectives, Count: 1
Word: prophetic, PoS: adjectives, Count: 2
Word: Dreams, PoS: nouns, Count: 2
Word: clairvoyance, PoS: nouns, Count: 1
Word: prevision, PoS: nouns, Count: 2
Word: retrovision, PoS: nouns, Count: 1
Word: continuities, PoS: nouns, Count: 2
Word: life-like, PoS: adjectives, Count: 2
Word: hodge-podge, PoS: nouns, Count: 1
Word: Skeptics, PoS: nouns, Count: 1
Word: psychic, PoS: adjectives, Count: 3
Word: dreamer, PoS: nouns, Count: 2
Word: imagery, PoS: nouns, Count: 10
Word: subconsciously, PoS: adverbs, Count: 4
Word: impressing, PoS: verbs, Count: 2
Word: concurrent, PoS: adjectives, Count: 7
Word: sensory, PoS: adjectives, Count: 9
Word: psycho-physiology, PoS: nouns, Count: 1
Word: philosophies, PoS: nouns, Count: 2
Word: ramsperger, PoS: nouns, Count: 1
Word: unexplained, PoS: adjectives, Count: 4
Word: retinal, PoS: adjectives, Count: 3
Word: images, PoS: nouns, Count: 37
Word: theorize, PoS: verbs, Count: 2
Word: Hereby, PoS: adverbs, Count: 1
Word: perceptive, PoS: adjectives, Count: 3
Word: momentary, PoS: adjectives, Count: 6
Word: Space, PoS: nouns, Count: 6
Word: prehistoric, PoS: adjectives, Count: 2
Word: ever-existent, PoS: adjectives, Count: 1
Word: past-fantasy, PoS: nouns, Count: 1
Word: immensity, PoS: nouns, Count: 2
Word: journeys, PoS: nouns, Count: 2
Word: pulsation, PoS: nouns, Count: 2
Word: coexistent, PoS: adjectives, Count: 1
Word: perpetuate, PoS: verbs, Count: 5
Word: counterpart, PoS: nouns, Count: 9
Word: inaudible, PoS: adjectives, Count: 2
Word: intactible, PoS: adjectives, Count: 1
Word: Consciousness, PoS: nouns, Count: 1
Word: progressions, PoS: nouns, Count: 3
Word: photographically, PoS: adverbs, Count: 1
Word: bizarre, PoS: adjectives, Count: 6
Word: hilprecht, PoS: nouns, Count: 3
Word: assyrian, PoS: nouns, Count: 1
Word: assyrian, PoS: adjectives, Count: 1
Word: babylonian, PoS: adjectives, Count: 2
Word: kurigalzu, PoS: nouns, Count: 1
Word: escorted, PoS: verbs, Count: 5
Word: corroborated, PoS: verbs, Count: 2
Word: priest's, PoS: nouns, Count: 1
Word: cassite, PoS: adjectives, Count: 1
Word: ostensibly, PoS: adverbs, Count: 1
Word: hilprecht's, PoS: nouns, Count: 1
Word: fadeout, PoS: nouns, Count: 1
Word: substitution, PoS: nouns, Count: 2
Word: joblot, PoS: nouns, Count: 1
Word: professor's, PoS: nouns, Count: 1
Word: gradient, PoS: adjectives, Count: 1
Word: gradient, PoS: nouns, Count: 13
Word: nippur, PoS: nouns, Count: 1
Word: forgetfulness, PoS: nouns, Count: 3
Word: sleeper's, PoS: nouns, Count: 1
Word: obliteration, PoS: nouns, Count: 2
Word: withstands, PoS: verbs, Count: 1
Word: peculiarly, PoS: adverbs, Count: 8
Word: Chauncey, PoS: nouns, Count: 1
Word: depew, PoS: nouns, Count: 3
Word: one-time, PoS: adjectives, Count: 2
Word: one-time, PoS: nouns, Count: 1
Word: nominate, PoS: verbs, Count: 3
Word: clinched, PoS: verbs, Count: 1
Word: Depew, PoS: nouns, Count: 1
Word: psychologist, PoS: nouns, Count: 10
Word: orator, PoS: nouns, Count: 5
Word: nutrition, PoS: nouns, Count: 8
Word: assimilate, PoS: verbs, Count: 2
Word: handicaps, PoS: nouns, Count: 1
Word: Situated, PoS: verbs, Count: 1
Word: Director, PoS: nouns, Count: 2
Word: caring, PoS: verbs, Count: 9
Word: lends, PoS: verbs, Count: 4
Word: Improved, PoS: verbs, Count: 1
Word: farming, PoS: verbs, Count: 11
Word: farming, PoS: nouns, Count: 4
Word: sandy, PoS: adjectives, Count: 6
Word: quick-drying, PoS: adjectives, Count: 1
Word: erosion, PoS: nouns, Count: 6
Word: ghostly, PoS: adjectives, Count: 2
Word: fertilizers, PoS: nouns, Count: 3
Word: insecticides, PoS: nouns, Count: 2
Word: contouring, PoS: verbs, Count: 1
Word: reminiscing, PoS: verbs, Count: 1
Word: gardening, PoS: nouns, Count: 2
Word: gardening, PoS: verbs, Count: 1
Word: bromfield's, PoS: nouns, Count: 1
Word: conservationist, PoS: nouns, Count: 1
Word: plowman's, PoS: nouns, Count: 1
Word: faulkner, PoS: nouns, Count: 16
Word: herd, PoS: nouns, Count: 20
Word: herd, PoS: verbs, Count: 2
Word: wastes, PoS: nouns, Count: 6
Word: pails, PoS: nouns, Count: 4
Word: shredder, PoS: nouns, Count: 1
Word: spreader, PoS: nouns, Count: 1
Word: mulching, PoS: verbs, Count: 1
Word: water-holding, PoS: adjectives, Count: 1
Word: irrigate, PoS: verbs, Count: 1
Word: stooped, PoS: verbs, Count: 3
Word: Sniffing, PoS: verbs, Count: 1
Word: crumbly, PoS: adjectives, Count: 1
Word: soils, PoS: nouns, Count: 15
Word: long-keeping, PoS: adjectives, Count: 1
Word: enrichment, PoS: nouns, Count: 3
Word: fungicides, PoS: nouns, Count: 1
Word: turnips, PoS: nouns, Count: 1
Word: rutabagas, PoS: nouns, Count: 1
Word: beets, PoS: nouns, Count: 2
Word: cabbage, PoS: nouns, Count: 4
Word: squash, PoS: nouns, Count: 2
Word: rotenone, PoS: nouns, Count: 1
Word: bio-dynamic, PoS: adjectives, Count: 1
Word: wholewheat, PoS: nouns, Count: 1
Word: Adults, PoS: nouns, Count: 1
Word: whole-wheat, PoS: nouns, Count: 6
Word: Homemade, PoS: adjectives, Count: 2
Word: menus, PoS: nouns, Count: 2
Word: colman, PoS: nouns, Count: 3
Word: freshly, PoS: adverbs, Count: 2
Word: clark's, PoS: nouns, Count: 1
Word: deteriorate, PoS: verbs, Count: 1
Word: pours, PoS: verbs, Count: 2
Word: soy, PoS: nouns, Count: 1
Word: listens, PoS: verbs, Count: 2
Word: fragrant, PoS: adjectives, Count: 3
Word: Lillian's, PoS: nouns, Count: 1
Word: eyeing, PoS: verbs, Count: 4
Word: freshly-ground, PoS: adjectives, Count: 1
Word: cereal, PoS: nouns, Count: 13
Word: cereals, PoS: nouns, Count: 4
Word: fresh-ground, PoS: adjectives, Count: 1
Word: cornmeal, PoS: nouns, Count: 2
Word: buckshot, PoS: nouns, Count: 1
Word: voraciously, PoS: adverbs, Count: 1
Word: Body-building, PoS: adjectives, Count: 1
Word: salads, PoS: nouns, Count: 3
Word: Vegetables, PoS: nouns, Count: 1
Word: liberally, PoS: adverbs, Count: 4
Word: freezer, PoS: nouns, Count: 1
Word: Home-made, PoS: adjectives, Count: 1
Word: Sprouted, PoS: verbs, Count: 1
Word: suey, PoS: nouns, Count: 1
Word: sprouted, PoS: verbs, Count: 2
Word: Lots, PoS: nouns, Count: 3
Word: Hens, PoS: nouns, Count: 1
Word: roosters, PoS: nouns, Count: 2
Word: fertility, PoS: nouns, Count: 10
Word: Organ, PoS: nouns, Count: 1
Word: puddings, PoS: nouns, Count: 1
Word: Dried, PoS: verbs, Count: 1
Word: sulphured, PoS: verbs, Count: 1
Word: Apples, PoS: nouns, Count: 1
Word: Oranges, PoS: nouns, Count: 1
Word: Finding, PoS: verbs, Count: 5
Word: unsprayed, PoS: adjectives, Count: 1
Word: Wheat-germ, PoS: nouns, Count: 1
Word: brewer's, PoS: nouns, Count: 1
Word: kelp, PoS: nouns, Count: 2
Word: spaghetti, PoS: nouns, Count: 1
Word: loaves, PoS: nouns, Count: 3
Word: Raw, PoS: adjectives, Count: 1
Word: wheat-germ, PoS: nouns, Count: 1
Word: Drinking, PoS: verbs, Count: 1
Word: insecticide, PoS: nouns, Count: 1
Word: residues, PoS: nouns, Count: 3
Word: conserves, PoS: verbs, Count: 1
Word: Wholesome, PoS: adjectives, Count: 1
Word: spilling, PoS: verbs, Count: 3
Word: underfoot, PoS: adverbs, Count: 4
Word: hikes, PoS: nouns, Count: 4
Word: munch, PoS: verbs, Count: 1
Word: Maple, PoS: nouns, Count: 2
Word: Candy, PoS: nouns, Count: 2
Word: Nourishing, PoS: verbs, Count: 1
Word: Soup, PoS: nouns, Count: 2
Word: Rugged, PoS: adjectives, Count: 1
Word: hiking, PoS: nouns, Count: 1
Word: hiking, PoS: verbs, Count: 1
Word: Healthier, PoS: adjectives, Count: 1
Word: shampoo, PoS: nouns, Count: 2
Word: sheen, PoS: nouns, Count: 2
Word: complexion, PoS: nouns, Count: 6
Word: Buffeted, PoS: verbs, Count: 1
Word: swirling, PoS: verbs, Count: 4
Word: biplane, PoS: nouns, Count: 2
Word: struggled, PoS: verbs, Count: 8
Word: northward, PoS: adverbs, Count: 5
Word: northfield, PoS: nouns, Count: 2
Word: Wires, PoS: nouns, Count: 1
Word: whined, PoS: verbs, Count: 1
Word: bundled, PoS: verbs, Count: 3
Word: peered, PoS: verbs, Count: 20
Word: grinned, PoS: verbs, Count: 29
Word: plume, PoS: nouns, Count: 2
Word: idled, PoS: verbs, Count: 1
Word: gravel, PoS: nouns, Count: 9
Word: labored, PoS: verbs, Count: 5
Word: ruptured, PoS: verbs, Count: 2
Word: roadbed, PoS: nouns, Count: 1
Word: girders, PoS: nouns, Count: 1
Word: prostrate, PoS: adjectives, Count: 2
Word: cloudburst, PoS: nouns, Count: 3
Word: Clerks, PoS: nouns, Count: 1
Word: postmasters, PoS: nouns, Count: 1
Word: shoveled, PoS: verbs, Count: 2
Word: muck, PoS: nouns, Count: 1
Word: rights-of-way, PoS: nouns, Count: 1
Word: flood's, PoS: nouns, Count: 1
Word: Burlington, PoS: nouns, Count: 2
Word: ferried, PoS: verbs, Count: 1
Word: undisrupted, PoS: adjectives, Count: 1
Word: concord, PoS: nouns, Count: 8
Word: easing, PoS: verbs, Count: 3
Word: burlington's, PoS: nouns, Count: 1
Word: montpelier, PoS: nouns, Count: 7
Word: aviator, PoS: nouns, Count: 3
Word: hastily-summoned, PoS: adjectives, Count: 1
Word: wide-winged, PoS: adjectives, Count: 1
Word: jenny, PoS: nouns, Count: 7
Word: dehaviland, PoS: nouns, Count: 1
Word: two-seaters, PoS: nouns, Count: 1
Word: sod, PoS: nouns, Count: 3
Word: flood-ravaged, PoS: adjectives, Count: 1
Word: hillside, PoS: nouns, Count: 9
Word: takeoffs, PoS: nouns, Count: 2
Word: landings, PoS: nouns, Count: 2
Word: Barre, PoS: nouns, Count: 2
Word: crumpled, PoS: verbs, Count: 4
Word: Anticipating, PoS: verbs, Count: 1
Word: granite, PoS: nouns, Count: 3
Word: quarrymen, PoS: nouns, Count: 1
Word: millstone, PoS: nouns, Count: 1
Word: aviation, PoS: nouns, Count: 5
Word: flyers, PoS: nouns, Count: 2
Word: hops, PoS: nouns, Count: 1
Word: hob, PoS: nouns, Count: 1
Word: recently-passed, PoS: adjectives, Count: 1
Word: empowering, PoS: verbs, Count: 1
Word: clogging, PoS: verbs, Count: 2
Word: terminals, PoS: nouns, Count: 4
Word: fogg, PoS: nouns, Count: 22
Word: englander, PoS: nouns, Count: 5
Word: barnstormer, PoS: nouns, Count: 1
Word: Tall, PoS: adjectives, Count: 2
Word: wiry, PoS: adjectives, Count: 7
Word: racked, PoS: verbs, Count: 1
Word: Piloting, PoS: verbs, Count: 1
Word: curtiss, PoS: nouns, Count: 1
Word: mf, PoS: nouns, Count: 1
Word: winnipesaukee, PoS: nouns, Count: 1
Word: inaugurated, PoS: verbs, Count: 4
Word: lindbergh's, PoS: nouns, Count: 1
Word: aviators, PoS: nouns, Count: 1
Word: legendary, PoS: adjectives, Count: 6
Word: Concord, PoS: nouns, Count: 2
Word: Public-spirited, PoS: adjectives, Count: 1
Word: backers, PoS: nouns, Count: 4
Word: waco, PoS: nouns, Count: 5
Word: hp, PoS: adjectives, Count: 1
Word: silver-painted, PoS: adjectives, Count: 1
Word: on-to-spokane, PoS: adjectives, Count: 1
Word: leak, PoS: nouns, Count: 2
Word: wry-faced, PoS: adjectives, Count: 1
Word: airline, PoS: nouns, Count: 2
Word: burlington, PoS: nouns, Count: 4
Word: barre, PoS: nouns, Count: 3
Word: unsafe, PoS: adjectives, Count: 1
Word: roundabout, PoS: adjectives, Count: 2
Word: begged, PoS: verbs, Count: 13
Word: safer, PoS: adjectives, Count: 5
Word: flat-topped, PoS: adjectives, Count: 1
Word: Fogg, PoS: nouns, Count: 1
Word: countered, PoS: verbs, Count: 2
Word: uphill, PoS: adjectives, Count: 1
Word: downwind, PoS: adjectives, Count: 1
Word: downwind, PoS: adverbs, Count: 2
Word: wreckage, PoS: nouns, Count: 2
Word: snow-covered, PoS: adjectives, Count: 1
Word: reuben, PoS: nouns, Count: 3
Word: sleight, PoS: nouns, Count: 1
Word: wolfe, PoS: nouns, Count: 7
Word: postmaster, PoS: nouns, Count: 1
Word: mckenna, PoS: nouns, Count: 1
Word: scouted, PoS: verbs, Count: 1
Word: passable, PoS: adjectives, Count: 1
Word: somers, PoS: nouns, Count: 7
Word: barre-montpelier, PoS: adjectives, Count: 1
Word: pouches, PoS: nouns, Count: 2
Word: telegram, PoS: nouns, Count: 8
Word: airplanes, PoS: nouns, Count: 10
Word: fogg's, PoS: nouns, Count: 3
Word: one-man, PoS: adjectives, Count: 5
Word: one-plane, PoS: nouns, Count: 1
Word: sub-freezing, PoS: adjectives, Count: 1
Word: vagaries, PoS: nouns, Count: 1
Word: crawled, PoS: verbs, Count: 20
Word: togs, PoS: nouns, Count: 1
Word: Always, PoS: adverbs, Count: 8
Word: old-style, PoS: nouns, Count: 2
Word: sheepskin, PoS: nouns, Count: 3
Word: sheep-lined, PoS: adjectives, Count: 1
Word: helmet, PoS: nouns, Count: 1
Word: goggles, PoS: nouns, Count: 1
Word: mittens, PoS: nouns, Count: 2
Word: airman's, PoS: nouns, Count: 1
Word: Weren't, PoS: verbs, Count: 0
Word: Became, PoS: verbs, Count: 1
Word: frosty, PoS: adjectives, Count: 1
Word: wind-velocity, PoS: nouns, Count: 1
Word: visibility, PoS: nouns, Count: 4
Word: Ceilings, PoS: nouns, Count: 1
Word: hartwell, PoS: nouns, Count: 1
Word: caleb, PoS: nouns, Count: 1
Word: marston, PoS: nouns, Count: 3
Word: drafty, PoS: adjectives, Count: 2
Word: hangar, PoS: nouns, Count: 1
Word: He'd, PoS: pronouns, Count: 23
Word: Wishing, PoS: verbs, Count: 1
Word: disregarding, PoS: verbs, Count: 3
Word: sleet, PoS: nouns, Count: 1
Word: clocks, PoS: nouns, Count: 8
Word: rackety, PoS: adjectives, Count: 2
Word: bark, PoS: nouns, Count: 13
Word: bark, PoS: verbs, Count: 1
Word: whirlwind's, PoS: nouns, Count: 1
Word: Plane, PoS: nouns, Count: 2
Word: reckoning, PoS: nouns, Count: 3
Word: threading, PoS: verbs, Count: 3
Word: overcast, PoS: nouns, Count: 8
Word: overcast, PoS: verbs, Count: 1
Word: socked, PoS: verbs, Count: 1
Word: chandelle, PoS: verbs, Count: 1
Word: ottauquechee, PoS: nouns, Count: 1
Word: danville, PoS: nouns, Count: 1
Word: ticked, PoS: verbs, Count: 2
Word: idling, PoS: verbs, Count: 2
Word: messenger, PoS: nouns, Count: 10
Word: deduce, PoS: verbs, Count: 3
Word: thawed, PoS: verbs, Count: 3
Word: shuttled, PoS: verbs, Count: 1
Word: barnyards, PoS: nouns, Count: 1
Word: repairmen, PoS: nouns, Count: 2
Word: near-misses, PoS: nouns, Count: 1
Word: flip, PoS: verbs, Count: 3
Word: miscalculated, PoS: verbs, Count: 1
Word: barracks, PoS: nouns, Count: 3
Word: revved, PoS: verbs, Count: 1
Word: slipstream, PoS: nouns, Count: 1
Word: Tracks, PoS: nouns, Count: 1
Word: powdery, PoS: adjectives, Count: 3
Word: old-timers, PoS: nouns, Count: 1
Word: Compulsory, PoS: adjectives, Count: 1
Word: looms, PoS: verbs, Count: 1
Word: looms, PoS: nouns, Count: 1
Word: Sixty-five, PoS: others, Count: 2
Word: hazy, PoS: adjectives, Count: 5
Word: penman, PoS: nouns, Count: 1
Word: stickler, PoS: nouns, Count: 1
Word: penny, PoS: nouns, Count: 19
Word: dictionary, PoS: nouns, Count: 55
Word: fogy, PoS: nouns, Count: 1
Word: out-moded, PoS: adjectives, Count: 1
Word: I.B.M., PoS: nouns, Count: 1
Word: Planning, PoS: verbs, Count: 2
Word: Planning, PoS: nouns, Count: 1
Word: Conferences, PoS: nouns, Count: 1
Word: merrily, PoS: adverbs, Count: 2
Word: Let's, PoS: verbs, Count: 37
Word: invalids, PoS: nouns, Count: 1
Word: serenity, PoS: nouns, Count: 5
Word: moan, PoS: verbs, Count: 1
Word: bewail, PoS: verbs, Count: 1
Word: unhappiness, PoS: nouns, Count: 6
Word: unabridged, PoS: adjectives, Count: 1
Word: Believe, PoS: verbs, Count: 1
Word: Find, PoS: verbs, Count: 5
Word: puttering, PoS: verbs, Count: 2
Word: amaze, PoS: verbs, Count: 3
Word: knack, PoS: nouns, Count: 4
Word: doll, PoS: nouns, Count: 10
Word: hem, PoS: nouns, Count: 4
Word: buttonholes, PoS: nouns, Count: 1
Word: crochet, PoS: verbs, Count: 1
Word: tat, PoS: verbs, Count: 1
Word: hooking, PoS: verbs, Count: 1
Word: braiding, PoS: verbs, Count: 1
Word: rugs, PoS: nouns, Count: 4
Word: How's, PoS: adverbs, Count: 8
Word: mosaic, PoS: adjectives, Count: 1
Word: mosaic, PoS: nouns, Count: 3
Word: ceramics, PoS: nouns, Count: 3
Word: yearn, PoS: verbs, Count: 1
Word: cakes, PoS: nouns, Count: 3
Word: candies, PoS: nouns, Count: 2
Word: calorie, PoS: nouns, Count: 1
Word: hands-off-all-sweets, PoS: nouns, Count: 1
Word: carve, PoS: verbs, Count: 3
Word: dandy, PoS: adjectives, Count: 2
Word: dandy, PoS: nouns, Count: 9
Word: gadgets, PoS: nouns, Count: 7
Word: housework, PoS: nouns, Count: 2
Word: scrub, PoS: verbs, Count: 5
Word: scrub, PoS: nouns, Count: 2
Word: scrub, PoS: adjectives, Count: 1
Word: Ever, PoS: adverbs, Count: 11
Word: slips, PoS: nouns, Count: 7
Word: slips, PoS: verbs, Count: 1
Word: dejection, PoS: nouns, Count: 1
Word: plugging, PoS: verbs, Count: 1
Word: hobbies, PoS: nouns, Count: 3
Word: timetables, PoS: nouns, Count: 1
Word: dolls, PoS: nouns, Count: 12
Word: hobby, PoS: nouns, Count: 4
Word: clippings, PoS: nouns, Count: 4
Word: n'th, PoS: nouns, Count: 1
Word: Travel, PoS: verbs, Count: 1
Word: Travel, PoS: nouns, Count: 3
Word: creativity, PoS: nouns, Count: 9
Word: noah, PoS: nouns, Count: 1
Word: coop, PoS: nouns, Count: 3
Word: procreative, PoS: adjectives, Count: 2
Word: non-instinctive, PoS: adjectives, Count: 1
Word: burrow, PoS: nouns, Count: 3
Word: burrow, PoS: verbs, Count: 1
Word: hive, PoS: nouns, Count: 2
Word: sameness, PoS: nouns, Count: 2
Word: specie, PoS: nouns, Count: 2
Word: forbears, PoS: nouns, Count: 2
Word: projecting, PoS: verbs, Count: 6
Word: jules, PoS: nouns, Count: 1
Word: verne, PoS: nouns, Count: 1
Word: tennyson, PoS: nouns, Count: 2
Word: blitzes, PoS: nouns, Count: 1
Word: acrobats, PoS: nouns, Count: 1
Word: remake, PoS: verbs, Count: 2
Word: artisan, PoS: nouns, Count: 2
Word: over-occupied, PoS: adjectives, Count: 1
Word: forestall, PoS: verbs, Count: 5
Word: maturing, PoS: verbs, Count: 3
Word: huxley, PoS: nouns, Count: 6
Word: procreativity, PoS: nouns, Count: 1
Word: victorian, PoS: adjectives, Count: 7
Word: nowadays, PoS: adverbs, Count: 10
Word: honeymooners, PoS: nouns, Count: 1
Word: sex-manuals, PoS: nouns, Count: 1
Word: gynecologists, PoS: nouns, Count: 1
Word: Joking, PoS: verbs, Count: 2
Word: newly-married, PoS: adjectives, Count: 1
Word: intercourse, PoS: nouns, Count: 9
Word: Privacy, PoS: nouns, Count: 1
Word: stateroom, PoS: nouns, Count: 2
Word: unhurried, PoS: adjectives, Count: 3
Word: confiding, PoS: verbs, Count: 2
Word: consummation, PoS: nouns, Count: 4
Word: virginity, PoS: nouns, Count: 4
Word: hymen, PoS: nouns, Count: 12
Word: profuse, PoS: adjectives, Count: 2
Word: needless, PoS: adjectives, Count: 5
Word: membrane, PoS: nouns, Count: 6
Word: vagina, PoS: nouns, Count: 10
Word: Hymen, PoS: nouns, Count: 1
Word: exaggerations, PoS: nouns, Count: 1
Word: folk-lore, PoS: nouns, Count: 1
Word: hymens, PoS: nouns, Count: 1
Word: Extreme, PoS: adjectives, Count: 2
Word: newly-weds, PoS: nouns, Count: 1
Word: Gynecologists, PoS: nouns, Count: 1
Word: manuals, PoS: nouns, Count: 4
Word: foresaw, PoS: verbs, Count: 2
Word: incise, PoS: verbs, Count: 1
Word: dilate, PoS: verbs, Count: 2
Word: outgrowth, PoS: nouns, Count: 1
Word: dilating, PoS: verbs, Count: 1
Word: dilation, PoS: nouns, Count: 2
Word: childbirth, PoS: nouns, Count: 3
Word: dilatation, PoS: nouns, Count: 3
Word: instinctive, PoS: adjectives, Count: 2
Word: reflex, PoS: nouns, Count: 3
Word: involuntarily, PoS: adverbs, Count: 1
Word: vaginal, PoS: adjectives, Count: 6
Word: vaginal, PoS: nouns, Count: 1
Word: intrusion, PoS: nouns, Count: 3
Word: learns, PoS: verbs, Count: 10
Word: gynecological, PoS: adjectives, Count: 1
Word: Folk-lore, PoS: nouns, Count: 1
Word: erotic, PoS: adjectives, Count: 8
Word: prolongation, PoS: nouns, Count: 1
Word: fore-play, PoS: nouns, Count: 1
Word: caresses, PoS: nouns, Count: 5
Word: relaxes, PoS: verbs, Count: 3
Word: dilates, PoS: verbs, Count: 1
Word: lubricant, PoS: nouns, Count: 2
Word: Extensive, PoS: adjectives, Count: 3
Word: anterior, PoS: adjectives, Count: 5
Word: posterior, PoS: adjectives, Count: 6
Word: urethra, PoS: nouns, Count: 1
Word: dilated, PoS: verbs, Count: 2
Word: Locker-room, PoS: nouns, Count: 1
Word: prolongs, PoS: verbs, Count: 1
Word: virility, PoS: nouns, Count: 3
Word: decisiveness, PoS: nouns, Count: 2
Word: Ruthlessness, PoS: nouns, Count: 1
Word: psychologically, PoS: adverbs, Count: 3
Word: inflame, PoS: verbs, Count: 1
Word: deep-seated, PoS: adjectives, Count: 2
Word: complicate, PoS: verbs, Count: 2
Word: facilitate, PoS: verbs, Count: 5
Word: premature, PoS: adjectives, Count: 3
Word: dishearten, PoS: verbs, Count: 2
Word: wisest, PoS: adjectives, Count: 1
Word: momentarily, PoS: adverbs, Count: 4
Word: self-centered, PoS: adjectives, Count: 2
Word: accumulated, PoS: verbs, Count: 10
Word: orgasm, PoS: nouns, Count: 7
Word: nude, PoS: adjectives, Count: 20
Word: kenneth, PoS: nouns, Count: 6
Word: arouses, PoS: verbs, Count: 2
Word: divergence, PoS: nouns, Count: 2
Word: kinsey, PoS: nouns, Count: 1
Word: Differences, PoS: nouns, Count: 1
Word: nudity, PoS: nouns, Count: 2
Word: matron, PoS: nouns, Count: 3
Word: nudist, PoS: nouns, Count: 1
Word: Attempts, PoS: nouns, Count: 2
Word: censorship, PoS: nouns, Count: 5
Word: crusader, PoS: nouns, Count: 1
Word: semi-nude, PoS: adjectives, Count: 1
Word: lewd, PoS: adjectives, Count: 3
Word: pornographic, PoS: adjectives, Count: 1
Word: proponent, PoS: nouns, Count: 2
Word: epitome, PoS: nouns, Count: 2
Word: bump, PoS: verbs, Count: 4
Word: bump, PoS: nouns, Count: 1
Word: nudism, PoS: nouns, Count: 1
Word: unselfish, PoS: adjectives, Count: 1
Word: reversed, PoS: verbs, Count: 8
Word: counselors, PoS: nouns, Count: 3
Word: aye, PoS: adverbs, Count: 1
Word: nay, PoS: adverbs, Count: 2
Word: asserting, PoS: verbs, Count: 4
Word: meekest, PoS: adjectives, Count: 1
Word: submissive, PoS: adjectives, Count: 4
Word: emancipated, PoS: verbs, Count: 2
Word: steichen, PoS: nouns, Count: 10
Word: calderone, PoS: nouns, Count: 6
Word: self-assertive, PoS: adjectives, Count: 2
Word: unhealthy, PoS: adjectives, Count: 4
Word: sexually, PoS: adverbs, Count: 6
Word: heedless, PoS: adjectives, Count: 2
Word: cheated, PoS: verbs, Count: 4
Word: bestial, PoS: adjectives, Count: 1
Word: wifely, PoS: adjectives, Count: 1
Word: demeans, PoS: verbs, Count: 1
Word: saps, PoS: verbs, Count: 1
Word: robs, PoS: verbs, Count: 1
Word: masculinity, PoS: nouns, Count: 1
Word: maleness, PoS: nouns, Count: 3
Word: embezzle, PoS: verbs, Count: 1
Word: Caught, PoS: verbs, Count: 1
Word: custody, PoS: nouns, Count: 2
Word: counselor, PoS: nouns, Count: 4
Word: ironing, PoS: verbs, Count: 5
Word: pta, PoS: nouns, Count: 3
Word: thursday-night, PoS: adjectives, Count: 1
Word: dollars-and-cents, PoS: nouns, Count: 1
Word: overtures, PoS: nouns, Count: 3
Word: sacrificed, PoS: verbs, Count: 2
Word: well-educated, PoS: adjectives, Count: 4
Word: demandingly, PoS: adverbs, Count: 1
Word: Hemmed, PoS: verbs, Count: 1
Word: submitting, PoS: verbs, Count: 5
Word: submitting, PoS: nouns, Count: 1
Word: career-bound, PoS: adjectives, Count: 1
Word: topsy-turvy, PoS: adjectives, Count: 1
Word: monopolize, PoS: verbs, Count: 4
Word: schillinger, PoS: nouns, Count: 4
Word: hover, PoS: verbs, Count: 4
Word: anxiously, PoS: adverbs, Count: 9
Word: domineering, PoS: verbs, Count: 2
Word: henpecked, PoS: verbs, Count: 1
Word: shrewish, PoS: adjectives, Count: 2
Word: milquetoasts, PoS: nouns, Count: 1
Word: threshhold, PoS: nouns, Count: 1
Word: homosexual, PoS: adjectives, Count: 2
Word: theodor, PoS: nouns, Count: 1
Word: reik, PoS: nouns, Count: 1
Word: aggressor, PoS: nouns, Count: 2
Word: Society, PoS: nouns, Count: 1
Word: bacon, PoS: nouns, Count: 10
Word: roost, PoS: nouns, Count: 1
Word: bull-roaring, PoS: adjectives, Count: 1
Word: Grandma, PoS: nouns, Count: 3
Word: hilliard, PoS: nouns, Count: 1
Word: gynecologist, PoS: nouns, Count: 1
Word: Wives, PoS: nouns, Count: 1
Word: shamefacedly, PoS: adverbs, Count: 1
Word: marketplace, PoS: nouns, Count: 3
Word: flapper, PoS: nouns, Count: 1
Word: Virtually, PoS: adverbs, Count: 1
Word: postwar, PoS: adjectives, Count: 11
Word: Left, PoS: verbs, Count: 4
Word: Circumstances, PoS: nouns, Count: 2
Word: child-rearing, PoS: nouns, Count: 1
Word: money-handling, PoS: nouns, Count: 1
Word: tradesmen, PoS: nouns, Count: 1
